fuel_type,kms_run,sale_price,city,body_type,transmission,variant,registered_city,registered_state,rto,make,model,total_owners,car_rating,fitness_certificate,warranty_avail,age
diesel,76252,1066255,pune,suv,manual,2.5 gx 8 str bs iv,pune,maharashtra,mh14,toyota,innova,1,great,True,False,5
diesel,91145,380099,pune,hatchback,manual,vdi,pune,maharashtra,mh12,maruti,swift,1,great,True,False,10
petrol,77137,409399,pune,hatchback,manual,sportz 1.2 kappa vtvt,pune,maharashtra,mh12,hyundai,grand i10,1,great,True,True,5
diesel,84193,1645288,pune,suv,automatic,2.8 zx at 7 str,pune,maharashtra,mh14,toyota,innova crysta,2,great,True,False,4
diesel,67410,1372285,pune,luxury suv,missing,2.0 limited 4*2,pune,maharashtra,mh12,jeep,compass,1,great,True,False,4
petrol,57453,572199,pune,hatchback,manual,asta 1.2,chandrapur,maharashtra,mh34,hyundai,elite i20,2,great,True,False,4
petrol,69959,145399,pune,hatchback,manual,1.1 gvs,pune,maharashtra,mh14,hyundai,getz prime,2,good,True,False,12
petrol,80711,181899,pune,hatchback,manual,zxi,pune,maharashtra,mh12,maruti,a star,2,good,True,False,11
petrol,116752,266799,pune,hatchback,manual,asta 1.2,pune,maharashtra,mh12,hyundai,i20,1,great,True,False,12
petrol,68067,674399,pune,sedan,missing,highline 1.2 tsi at,pune,maharashtra,mh12,volkswagen,vento,1,great,True,False,5
petrol,87568,260499,pune,hatchback,manual,comfortline 1.2l petrol,vasai,maharashtra,mh03,volkswagen,polo,3,great,True,False,8
petrol,103788,167899,pune,sedan,manual,gxi,mumbai,maharashtra,mh01,honda,city zx,1,good,True,False,13
petrol,78447,158599,pune,hatchback,manual,lxi,pune,maharashtra,mh12,maruti,alto,1,great,True,False,12
petrol & cng,82862,307699,pune,hatchback,manual,lxi cng,pune,maharashtra,mh14,maruti,wagon r 1.0,1,great,True,False,9
petrol,93869,339399,pune,hatchback,manual,sportz 1.2 o,pune,maharashtra,mh12,hyundai,i20,2,great,True,False,10
petrol,90590,358999,pune,sedan,manual,s mt petrol,pune,maharashtra,mh12,honda,city,2,fair,True,False,11
diesel,30763,1357640,pune,suv,automatic,varicor 400 xta,pune,maharashtra,mh14,tata,hexa,1,great,True,False,4
petrol,99942,368699,pune,hatchback,manual,vxi,aurangabad,maharashtra,mh20,maruti,celerio,1,great,True,False,7
diesel,62957,1283405,pune,suv,automatic,varicor 400 xta,malvani,maharashtra,mh47,tata,hexa,1,great,True,False,3
petrol,79454,187399,pune,hatchback,manual,magna,pune,maharashtra,mh12,hyundai,i10,2,good,True,False,14
petrol,116081,180899,pune,hatchback,manual,magna 1.2,pune,maharashtra,mh12,hyundai,i10,1,fair,True,False,12
petrol,64886,526399,pune,hatchback,manual,delta 1.2 k12,pune,maharashtra,mh14,maruti,baleno,2,great,True,False,4
petrol,77092,490299,pune,hatchback,manual,alpha 1.2 k12,navimumbai,maharashtra,mh43,maruti,baleno,1,great,True,False,6
petrol,71225,437499,pune,hatchback,manual,asta at 1.2 kappa vtvt,pune,maharashtra,mh12,hyundai,grand i10,1,great,True,False,6
petrol,86174,395499,pune,sedan,manual,s mt petrol,pune,maharashtra,mh12,honda,city,1,great,True,False,11
diesel,18137,902999,pune,suv,missing,xza+ 1.5,pune,maharashtra,mh12,tata,nexon ,1,great,True,False,3
petrol & cng,99124,272299,pune,hatchback,manual,lxi cng,pune,maharashtra,mh12,maruti,alto 800,2,great,True,False,5
petrol,90932,565799,pune,hatchback,missing,rs 1.0 petrol,pune,maharashtra,mh12,maruti,baleno,1,great,True,False,4
petrol,60386,433099,pune,hatchback,manual,comfortline 1.2l petrol,pune,maharashtra,mh09,volkswagen,polo,2,great,True,False,5
diesel,27963,1355620,pune,suv,automatic,varicor 400 xta,pune,maharashtra,mh12,tata,hexa,1,great,True,False,3
petrol & cng,76131,266399,pune,hatchback,manual,lxi cng,pune,maharashtra,mh14,maruti,alto 800,1,great,True,False,7
petrol,83012,499999,pune,hatchback,manual,asta 1.2,pune,maharashtra,mh12,hyundai,elite i20,1,great,True,False,7
diesel,45899,805299,pune,suv,manual,power+ zlx,baramati,maharashtra,mh42,mahindra,bolero,1,great,True,False,3
diesel,81737,330399,pune,hatchback,manual,sport 1.3,pune,maharashtra,mh12,fiat,grand punto,1,great,True,False,7
diesel,86128,821199,pune,suv,manual,zdi plus shvs,pune,maharashtra,mh12,maruti,ertiga,2,great,True,False,4
petrol,100481,321399,pune,hatchback,manual,vxi,pune,maharashtra,mh12,maruti,swift,2,great,True,True,9
diesel,79830,709999,pune,suv,manual,vdi abs,pune,maharashtra,mh12,maruti,ertiga,1,great,True,False,6
petrol,88590,343299,pune,hatchback,manual,sportz 1.2 vtvt,pune,maharashtra,mh12,hyundai,i20,2,great,True,False,9
petrol,102372,291399,pune,hatchback,automatic,sportz 1.2 at kappa2,pune,maharashtra,mh12,hyundai,i10,1,great,True,False,9
diesel,84711,532499,pune,sedan,manual,vdi bs iv,pune,maharashtra,mh12,maruti,swift dzire,1,great,True,False,8
petrol,113465,415199,pune,sedan,manual,sx 1.2,pune,maharashtra,mh14,hyundai,xcent,1,great,True,False,6
petrol,77611,863199,pune,luxury sedan,automatic,vl at,pune,maharashtra,mh12,toyota,corolla altis,2,great,True,False,6
petrol,100982,316899,pune,hatchback,manual,highline1.2l petrol,pune,maharashtra,mh43,volkswagen,polo,1,great,True,False,10
diesel,105917,330599,pune,sedan,manual,elegance 1.6 tdi mt,pune,maharashtra,mh12,skoda,rapid,2,great,True,False,9
petrol,94879,266499,pune,hatchback,manual,vxi,pune,maharashtra,mh12,maruti,wagon r 1.0,1,great,True,False,9
diesel,123493,208299,pune,hatchback,manual,vdi,mumbai,maharashtra,mh01,maruti,swift,2,great,True,False,12
petrol,131364,181199,pune,hatchback,manual,magna 1.2,pune,maharashtra,mh12,hyundai,i10,1,great,True,False,12
diesel,80576,823999,pune,suv,manual,2.5 gx 8 str bs iv,nagpur,maharashtra,mh34,toyota,innova,2,great,True,False,8
petrol,117927,225499,pune,hatchback,manual,lxi,pune,maharashtra,mh12,maruti,wagon r 1.0,1,great,True,False,10
petrol,93971,459799,pune,sedan,manual,vxi 1.2 bs iv,pune,maharashtra,mh12,maruti,swift dzire,2,great,True,False,6
diesel,75242,962999,pune,sedan,missing,1.6 sx (o) crdi mt,pune,maharashtra,mh12,hyundai,verna,1,great,True,False,4
petrol,94847,376499,pune,hatchback,manual,sportz 1.2 vtvt,pune,maharashtra,mh12,hyundai,i20,2,great,True,False,7
petrol,87051,236999,pune,hatchback,manual,era plus,pune,maharashtra,mh14,hyundai,eon,2,great,True,False,7
petrol,125071,308699,pune,sedan,manual,vxi 1.2 bs iv,pune,maharashtra,mh12,maruti,swift dzire,1,great,True,False,10
petrol & cng,110584,278799,pune,hatchback,manual,lxi cng,pune,maharashtra,mh12,maruti,alto 800,1,great,True,False,5
diesel,59858,1066053,pune,suv,manual,vdi,baramati,maharashtra,mh42,maruti,ertiga,1,great,True,False,2
diesel,52987,1030602,pune,suv,missing,1.4 e plus crdi,pune,maharashtra,mh12,hyundai,creta,1,good,True,False,3
petrol & cng,39718,563699,pune,missing,missing,lxi cng 1.0 l,pune,maharashtra,mh14,maruti,new  wagon-r,1,great,True,False,2
petrol & cng,96603,361999,pune,hatchback,manual,lxi cng,pune,maharashtra,mh14,maruti,wagon r 1.0,1,great,True,False,7
petrol,102809,323099,pune,hatchback,manual,lxi,pune,maharashtra,mh14,maruti,wagon r 1.0,1,great,True,False,6
diesel,123831,349699,pune,sedan,manual,elegance 1.6 tdi mt,pune,maharashtra,mh12,skoda,rapid,1,great,True,False,9
diesel,79530,816499,pune,suv,manual,1.5 i-dtec vx mt,pune,maharashtra,mh12,honda,wr-v,1,great,True,False,3
diesel,77157,839299,pune,suv,manual,1.5 i-dtec vx mt,pune,maharashtra,mh14,honda,wr-v,1,great,True,False,3
petrol,105844,227099,pune,hatchback,manual,magna 1.2,pune,maharashtra,mh12,hyundai,i10,2,great,True,False,11
petrol,95984,208299,pune,hatchback,manual,vxi bs iv,pune,maharashtra,mh19,maruti,ritz,3,great,True,False,11
diesel,106190,519999,pune,sedan,manual,vdi bs iv,pune,maharashtra,mh14,maruti,swift dzire,1,great,True,False,7
diesel,99645,814999,pune,suv,missing,1.6 sx (o) crdi,kalyan,maharashtra,mh05,hyundai,creta,1,great,True,False,6
diesel,92601,608099,pune,hatchback,manual,alpha ddis 190,pune,maharashtra,mh12,maruti,baleno,1,great,True,False,5
diesel,123383,473799,pune,sedan,automatic,highline tdi at,pune,maharashtra,mh04,volkswagen,jetta,2,great,True,False,9
diesel,99046,617999,pune,suv,manual,vdi abs,pune,maharashtra,mh14,maruti,ertiga,1,great,True,False,6
diesel,151201,393999,pune,sedan,manual,highline diesel,pune,maharashtra,mh12,volkswagen,vento,1,great,True,False,7
diesel,162143,433399,pune,hatchback,manual,zdi,osmanabad,maharashtra,mh14,maruti,swift,2,great,True,False,8
diesel,109167,484999,pune,sedan,manual,1.5 tdi mt elegance,pune,maharashtra,mh14,skoda,rapid,2,great,True,False,6
petrol,111419,1000299,pune,suv,automatic,1.6 sx plus auto petrol,pune,maharashtra,mh14,hyundai,creta,1,great,True,False,5
diesel,120062,492999,pune,hatchback,manual,zdi,pune,maharashtra,mh14,maruti,swift,1,great,True,False,7
petrol & cng,102760,321499,pune,hatchback,manual,lxi cng,pune,maharashtra,mh14,maruti,wagon r 1.0,1,great,True,False,7
petrol & cng,115720,221199,pune,hatchback,manual,lxi cng,pune,maharashtra,mh12,maruti,alto 800,2,great,True,False,8
petrol & cng,160968,320699,pune,hatchback,manual,vxi cng,thane,maharashtra,mh04,maruti,celerio,1,great,True,False,6
diesel,107995,772599,pune,suv,manual,2.5 vx 7 str bs iv,thane,maharashtra,mh48,toyota,innova,2,great,True,False,8
diesel,133435,509599,pune,hatchback,manual,zdi,pune,maharashtra,mh13,maruti,swift,3,great,True,False,7
diesel,146692,391399,pune,sedan,manual,comfortline diesel,satara,maharashtra,mh11,volkswagen,vento,1,great,True,False,8
diesel,125767,540299,pune,suv,manual,rxz diesel 110,pune,maharashtra,mh12,renault,duster,2,great,True,False,9
diesel,130191,734499,pune,suv,manual,vdi shvs,pune,maharashtra,mh12,maruti,ertiga,1,great,True,False,5
diesel,93457,1469346,pune,luxury sedan,automatic,520d 2.0,mumbai,maharashtra,mh20,bmw,5 series,2,great,True,False,8
petrol,170425,237499,pune,sedan,manual,v,panvel,maharashtra,mh46,toyota,etios,1,great,True,False,10
diesel,109092,1784163,pune,luxury sedan,manual,cla 200 cdi sport,pune,maharashtra,mh14,mercedes benz,cla class,2,great,True,False,6
petrol,158960,807399,pune,luxury sedan,automatic,elegance 1.8 tsi at,mumbai,maharashtra,mh01,skoda,octavia,1,great,True,False,7
diesel,163480,249599,pune,hatchback,manual,1.4 titanium duratorq,pune,maharashtra,mh14,ford,figo,2,great,True,False,10
diesel,169488,495199,pune,hatchback,manual,magna 1.4 crdi,pune,maharashtra,mh12,hyundai,elite i20,1,great,True,False,7
diesel,128128,644199,pune,hatchback,manual,1.4 crdi asta (o),pune,maharashtra,mh12,hyundai,elite i20,1,great,True,False,4
diesel,206243,306699,pune,suv,manual,e8 abs bs iv,pune,maharashtra,mh10,mahindra,xylo,2,great,True,False,10
diesel,120100,451599,pune,sedan,manual,comfortline diesel,pune,maharashtra,mh12,volkswagen,vento,1,great,True,False,8
diesel,143850,465699,pune,sedan,manual,vdi bs iv,pune,maharashtra,mh12,maruti,swift dzire,1,great,True,False,9
diesel,276496,1402080,pune,luxury suv,manual,3.0 mt 4x2,pune,maharashtra,mh12,toyota,fortuner,1,great,True,False,6
petrol,122242,1414200,pune,luxury sedan,manual,200 elegance,mumbai,maharashtra,mh02,mercedes benz,e class,1,great,True,False,8
petrol,141973,330499,pune,hatchback,manual,1.2 vx mt i vtec,pune,maharashtra,mh14,honda,brio,1,great,True,False,7
diesel,128749,995799,pune,luxury suv,manual,3.0 mt 4x2,new delhi,delhi,dl8c,toyota,fortuner,1,great,True,False,9
diesel,312882,792899,pune,suv,manual,2.5 gx 8 str bs iv,pune,maharashtra,mh12,toyota,innova,1,great,True,False,7
petrol,18451,221199,pune,hatchback,manual,t (o),panvel,maharashtra,mh46,datsun,redi go,1,great,True,True,4
petrol,3476,183299,pune,hatchback,automatic,twist xta,sindhudurg,maharashtra,mh09,tata,nano,2,great,True,False,4
petrol,10937,340199,pune,hatchback,manual,vxi,mumbai,maharashtra,mh12,maruti,wagon r 1.0,1,great,True,False,7
petrol,11972,460899,pune,hatchback,manual,delta 1.2 k12,pune,maharashtra,mh12,maruti,ignis,1,great,True,False,3
petrol,31054,422699,pune,sedan,manual,s 1.2 opt,pune,maharashtra,mh12,hyundai,xcent,1,great,True,False,7
petrol,38458,351499,pune,hatchback,manual,vxi,mumbai west,maharashtra,mh02,maruti,wagon r 1.0,1,great,True,False,7
petrol,25478,203399,pune,hatchback,manual,lxi,navi mumbai,maharashtra,mh43,maruti,alto 800,1,great,True,False,8
petrol,33475,448599,pune,hatchback,manual,sportz 1.2 kappa vtvt,pune,maharashtra,mh12,hyundai,grand i10,2,great,True,False,5
diesel,17927,629999,pune,sedan,manual,zdi,mumbai east,maharashtra,mh03,maruti,ciaz,1,great,True,False,6
petrol,23591,540399,pune,sedan,missing,highline 1.2 tsi at,mumbai,maharashtra,mh01,volkswagen,vento,1,great,True,False,6
petrol,3139,695499,pune,hatchback,manual,delta 1.2 k12,pune,maharashtra,mh12,maruti,baleno,1,great,True,False,2
diesel,38846,490699,pune,hatchback,manual,vdi,pune,maharashtra,mh12,maruti,swift,1,great,True,False,7
petrol,17987,406299,pune,hatchback,manual,sportz 1.2 kappa vtvt,pune,maharashtra,mh12,hyundai,grand i10,1,great,True,False,7
petrol,4749,331699,pune,hatchback,missing,rxt 1.0 easy-r  at,pune,maharashtra,mh12,renault,kwid,1,great,True,False,5
petrol,33351,220999,pune,hatchback,manual,vxi,pune,maharashtra,mh12,maruti,alto k10,1,great,True,False,8
petrol,26382,507199,pune,luxury sedan,manual,s 1.8 mt,mumbai,maharashtra,mh02,hyundai,new elantra,2,great,True,False,8
petrol,19684,296699,pune,hatchback,manual,std,pune,maharashtra,mh14,maruti,omni e,1,great,True,False,2
petrol,25889,339599,pune,hatchback,manual,magna 1.2 vtvt,pune,maharashtra,mh12,hyundai,grand i10,2,great,True,False,8
petrol,48598,347899,pune,sedan,manual,fluidic 1.6 sx vtvt opt,mumbai,maharashtra,mh03,hyundai,verna,2,great,True,False,10
petrol,48342,278899,pune,hatchback,manual,magna o 1.2,pune,maharashtra,mh12,hyundai,i20,1,great,True,False,11
petrol,48541,143299,pune,hatchback,manual,lt 1.0,pune,maharashtra,mh12,chevrolet,spark,2,great,True,False,10
petrol,20656,252699,pune,hatchback,manual,lxi,solapur,maharashtra,mh13,maruti,alto 800,1,great,True,False,7
petrol,44511,343199,pune,hatchback,manual,vxi,pune,maharashtra,mh12,maruti,wagon r 1.0,2,great,True,False,7
petrol,38314,311299,pune,hatchback,manual,vxi,latur,maharashtra,mh12,maruti,alto k10,2,great,True,False,6
petrol,19510,371399,pune,hatchback,automatic,vxi amt,pune,maharashtra,mh03,maruti,celerio,2,great,True,False,7
petrol & cng,46733,238299,pune,sedan,manual,g,thane,maharashtra,mh04,toyota,etios,2,great,True,False,10
petrol,31238,342899,pune,hatchback,manual,sports 1.2 vtvt,pune,maharashtra,mh12,hyundai,grand i10,2,great,True,False,8
diesel,55308,585799,pune,sedan,manual,vx mt diesel,navi mumbai,maharashtra,mh46,honda,city,2,great,True,False,7
petrol,37709,344599,pune,hatchback,manual,magna o 1.2,pune,maharashtra,mh12,hyundai,i20,2,great,True,False,9
petrol,20176,451399,pune,hatchback,automatic,vxi amt,pune,maharashtra,mh12,maruti,celerio,1,great,True,False,4
petrol,49533,194799,pune,hatchback,manual,gls,pune,maharashtra,mh12,hyundai,santro xing,2,good,True,False,11
petrol,35067,368899,pune,hatchback,manual,1.2 s mt i vtec,mumbai,maharashtra,mh01,honda,brio,1,great,True,False,6
petrol,21572,235399,pune,hatchback,manual,vxi,pune,maharashtra,mh14,maruti,zen estilo,1,great,True,False,10
petrol,48478,371999,pune,sedan,manual,fluidic 1.6 sx vtvt,mumbai,maharashtra,mh01,hyundai,verna,1,great,True,False,10
petrol,26955,223599,pune,hatchback,manual,lxi,pune,maharashtra,mh12,maruti,alto 800,1,great,True,False,8
petrol,32862,301999,pune,hatchback,manual,lxi,pune,maharashtra,mh12,maruti,alto 800,1,great,True,False,4
petrol,38579,307999,pune,hatchback,manual,comfortline 1.2l petrol,pune,maharashtra,mh14,volkswagen,polo,1,great,True,False,10
petrol,55472,259299,pune,hatchback,manual,vxi,pune,maharashtra,mh41,maruti,wagon r 1.0,2,great,True,False,10
petrol,49362,222399,pune,suv,manual,7 str,pune,maharashtra,mh12,maruti,eeco,1,good,True,False,11
petrol,9742,213099,pune,hatchback,manual,lxi,pune,maharashtra,mh12,maruti,alto,1,great,True,False,10
petrol,39489,274199,pune,sedan,manual,highline petrol,kalyan,maharashtra,mh04,volkswagen,vento,3,great,True,False,10
diesel,2765,1567518,pune,missing,missing,htx 1.5 diesel,pune,maharashtra,mh14,kia,seltos,1,great,True,False,1
petrol,51776,311999,pune,hatchback,automatic,vxi amt,pune,maharashtra,mh12,maruti,alto k10,1,great,True,False,6
petrol,41479,359399,pune,hatchback,manual,vxi,pune,maharashtra,mh14,maruti,wagon r 1.0,1,great,True,False,7
petrol,31645,259399,pune,sedan,manual,vxi,pune,maharashtra,mh12,maruti,sx4,2,great,True,False,11
petrol & cng,24140,289199,pune,hatchback,manual,lxi cng,pune,maharashtra,mh12,maruti,alto 800,1,great,True,False,7
petrol,43575,442299,pune,sedan,manual,1.2 smt i vtec,pune,maharashtra,mh12,honda,amaze,1,great,True,False,6
diesel,57281,357499,pune,hatchback,manual,asta 1.4 crdi,thane,maharashtra,mh05,hyundai,i20,2,great,True,False,9
petrol,44857,293799,pune,hatchback,manual,sportz 1.1 irde2,pune,maharashtra,mh12,hyundai,i10,1,great,True,False,7
petrol,57585,268399,pune,hatchback,manual,magna 1.2 kappa2,pune,maharashtra,mh14,hyundai,i10,1,great,True,False,9
petrol,1634,363699,pune,hatchback,manual,lxi,pune,maharashtra,mh12,maruti,alto 800,1,great,True,False,3
petrol,60849,231899,pune,hatchback,manual,1.2 s mt i vtec,pune,maharashtra,mh12,honda,brio,3,great,True,False,9
petrol,50611,220299,pune,hatchback,manual,vxi,pune,maharashtra,mh12,maruti,alto k10,1,great,True,False,9
petrol & cng,17417,456599,pune,suv,manual,5 str cng with ac plushtr,pune,maharashtra,mh14,maruti,eeco,1,great,True,False,2
petrol,19162,692999,pune,sedan,missing,highline 1.2 tsi at,navi mumbai,maharashtra,mh43,volkswagen,vento,1,great,True,False,5
petrol,54558,235099,pune,hatchback,manual,era plus,pune,maharashtra,mh14,hyundai,eon,1,great,True,False,8
petrol,54813,453399,pune,hatchback,manual,highline1.2l petrol,pune,maharashtra,mh14,volkswagen,polo,1,great,True,False,7
petrol,30884,581699,pune,hatchback,manual,sportz 1.2,pune,maharashtra,mh12,hyundai,elite i20,1,great,True,False,4
petrol,49856,230299,pune,hatchback,manual,1.2 zxi duratec,pune,maharashtra,mh12,ford,figo,1,great,True,False,10
petrol,43134,282499,pune,hatchback,manual,sportz,pune,maharashtra,mh14,hyundai,eon,1,great,True,False,7
petrol,51491,204099,pune,hatchback,manual,lxi,nashik,maharashtra,mh15,maruti,wagon r,1,great,True,False,11
petrol,52024,312799,pune,hatchback,manual,1.2 s mt i vtec,pune,maharashtra,mh14,honda,brio,2,great,True,False,8
petrol,74680,174899,pune,hatchback,manual,vxi,pune,maharashtra,mh14,maruti,alto k10,1,great,True,False,11
petrol,55524,320099,pune,hatchback,manual,1.2 s mt i vtec,pune,maharashtra,mh12,honda,brio,1,great,True,False,8
petrol,48850,565299,pune,hatchback,automatic,gt tsi 1.2 petrol at,pune,maharashtra,mh12,volkswagen,polo,1,great,True,False,6
petrol,10564,543399,pune,missing,missing,vxi 1.2l,pune,maharashtra,mh12,maruti,new  wagon-r,1,great,True,False,2
petrol,67087,468899,pune,hatchback,manual,highline1.2l petrol,pune,maharashtra,mh12,volkswagen,polo,1,great,True,False,7
petrol,44065,676099,pune,sedan,manual,vx mt petrol,pune,maharashtra,mh12,honda,city,1,great,True,False,6
petrol,15527,664599,pune,hatchback,manual,vxi,pune,maharashtra,mh12,maruti,swift,1,great,True,False,1
diesel,46331,593299,pune,suv,manual,zdi,pune,maharashtra,mh12,maruti,ertiga,2,great,True,False,9
diesel,73887,557499,pune,luxury suv,manual,w6 4x2,panvel,maharashtra,mh46,mahindra,xuv500,1,great,True,False,8
petrol,51993,254699,pune,hatchback,manual,sportz 1.2 kappa2,pune,maharashtra,mh12,hyundai,i10,2,great,True,False,11
petrol,62124,556999,pune,hatchback,automatic,gt tsi 1.2 petrol at,navi mumbai,maharashtra,mh43,volkswagen,polo,1,great,True,False,6
petrol,75395,122099,pune,hatchback,manual,lxi,pune,maharashtra,mh13,maruti,zen estilo,3,good,True,False,14
petrol,41175,264799,pune,hatchback,manual,magna 1.2 kappa2,panvel,maharashtra,mh06,hyundai,i10,1,great,True,False,11
petrol,62724,272199,pune,hatchback,manual,trendline 1.2l petrol,pune,maharashtra,mh12,volkswagen,polo,1,great,True,False,11
petrol,33346,662899,pune,hatchback,automatic,1.2 v at,pune,maharashtra,mh12,honda,jazz,1,great,True,False,4
petrol,68190,199399,pune,hatchback,manual,1.2 zxi duratec,pune,maharashtra,mh12,ford,figo,3,great,True,False,10
petrol,69474,306599,pune,sedan,manual,g,pune,maharashtra,mh14,toyota,etios,1,good,True,False,10
